Rk,Name,Team,Result,Date,Vs.,Pitch (MPH),EV (MPH),LA (deg),Dist (ft),gamePk,playId,Video_url,x/30 ballparks
18,"Soto, Juan",NYM,Home Run,7/27/2025,SF,98.6,103,31,374,776974,282d6d45-7337-385f-bad3-319feab8c149,https://baseballsavant.mlb.com/sporty-videos?playId=282d6d45-7337-385f-bad3-319feab8c149,27
19,"Abrams, CJ",WSH,Home Run,7/27/2025,MIN,94.9,102.9,31,418,776979,613c2418-c21a-3aff-b270-6a4c0697c215,https://baseballsavant.mlb.com/sporty-videos?playId=613c2418-c21a-3aff-b270-6a4c0697c215,30
20,"Walls, Taylor",TB,Home Run,7/27/2025,CIN,81,101.2,29,401,776982,dbb9eae7-a709-35a5-9836-40e97fb2fc12,https://baseballsavant.mlb.com/sporty-videos?playId=dbb9eae7-a709-35a5-9836-40e97fb2fc12,24
21,"HernÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ndez, Heriberto",MIA,Home Run,7/27/2025,MIL,93.8,99.8,35,354,776978,b5ab80fc-9596-372f-8720-2c8314e11609,https://baseballsavant.mlb.com/sporty-videos?playId=b5ab80fc-9596-372f-8720-2c8314e11609,21
22,"Bregman, Alex",BOS,Home Run,7/27/2025,LAD,84.8,99.6,30,400,776983,7ecdafcb-99b1-3623-b91e-f8279c42a44b,https://baseballsavant.mlb.com/sporty-videos?playId=7ecdafcb-99b1-3623-b91e-f8279c42a44b,30
23,"Kemp, Otto",PHI,Home Run,7/27/2025,NYY,86.8,99.4,26,378,776988,ecc99300-bfb0-31a8-a469-97e30c9c9de0,https://baseballsavant.mlb.com/sporty-videos?playId=ecc99300-bfb0-31a8-a469-97e30c9c9de0,14
24,"Bernabel, Warming",COL,Home Run,7/27/2025,BAL,90.9,98.3,27,385,776986,55c3666f-80e5-3ce9-8836-834336bfcf17,https://baseballsavant.mlb.com/sporty-videos?playId=55c3666f-80e5-3ce9-8836-834336bfcf17,30
25,"Bogaerts, Xander",SD,Home Run,7/27/2025,STL,82.5,97.8,30,375,776980,13a6bcb9-8e33-3d0e-8ad2-54c11c980c79,https://baseballsavant.mlb.com/sporty-videos?playId=13a6bcb9-8e33-3d0e-8ad2-54c11c980c79,29
26,"Castellanos, Nick",PHI,Home Run,7/27/2025,NYY,85.3,97.1,35,363,776988,38926024-a638-33db-b524-9f39744a30b6,https://baseballsavant.mlb.com/sporty-videos?playId=38926024-a638-33db-b524-9f39744a30b6,27
27,"Andujar, Miguel",ATH,Home Run,7/27/2025,HOU,91.6,95.8,29,346,776976,9e33a504-41f8-33f6-869c-30019e532331,https://baseballsavant.mlb.com/sporty-videos?playId=9e33a504-41f8-33f6-869c-30019e532331,22
1,"AcuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â±a Jr., Ronald",ATL,Home Run,7/28/2025,KC,88.6,110,30,468,776971,7cdf7a78-ce74-3ecf-9b60-c62af06f86d6,https://baseballsavant.mlb.com/sporty-videos?playId=7cdf7a78-ce74-3ecf-9b60-c62af06f86d6,30
2,"Jung, Josh",TEX,Home Run,7/28/2025,LAA,87,109.2,20,412,776958,1dc3d1ae-9641-3cb2-b889-c9bfca80828b,https://baseballsavant.mlb.com/sporty-videos?playId=1dc3d1ae-9641-3cb2-b889-c9bfca80828b,23
3,"Caminero, Junior",TB,Home Run,7/28/2025,NYY,90.4,108.6,38,397,776970,2cd9acac-bb68-3660-90f0-d67ecf567ede,https://baseballsavant.mlb.com/sporty-videos?playId=2cd9acac-bb68-3660-90f0-d67ecf567ede,30
4,"Vaughn, Andrew",MIL,Home Run,7/28/2025,CHC,93.1,108.6,21,398,776965,dfc557c3-2ca3-37c2-a4f4-83aed0e937b2,https://baseballsavant.mlb.com/sporty-videos?playId=dfc557c3-2ca3-37c2-a4f4-83aed0e937b2,15
5,"Laureano, RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â³n",BAL,Home Run,7/28/2025,TOR,85.6,108.4,27,428,776966,566f16ff-c1fd-34ee-b7a7-c980f71ee096,https://baseballsavant.mlb.com/sporty-videos?playId=566f16ff-c1fd-34ee-b7a7-c980f71ee096,30
6,"Mayo, Coby",BAL,Home Run,7/28/2025,TOR,92.2,108.1,27,413,776966,5e0942be-de4f-3f29-abf2-42e2254f153c,https://baseballsavant.mlb.com/sporty-videos?playId=5e0942be-de4f-3f29-abf2-42e2254f153c,30
7,"Burleson, Alec",STL,Home Run,7/28/2025,MIA,97.1,107.4,23,411,776960,de87710e-3b4a-38ef-a853-34b2abefe48c,https://baseballsavant.mlb.com/sporty-videos?playId=de87710e-3b4a-38ef-a853-34b2abefe48c,17
8,"Naylor, Bo",CLE,Home Run,7/28/2025,COL,84.5,106.5,34,406,776968,81a629af-805b-3b8b-b1fc-efc366969a50,https://baseballsavant.mlb.com/sporty-videos?playId=81a629af-805b-3b8b-b1fc-efc366969a50,30
9,"Mauricio, Ronny",NYM,Home Run,7/28/2025,SD,98.3,106.3,26,415,776959,d5e602f7-b00b-3db1-b138-17e63cb0c493,https://baseballsavant.mlb.com/sporty-videos?playId=d5e602f7-b00b-3db1-b138-17e63cb0c493,29
10,"Goodman, Hunter",COL,Home Run,7/28/2025,CLE,94.9,106.1,42,401,776968,cb0b964b-b11c-3b0f-8cd9-24463356e2a1,https://baseballsavant.mlb.com/sporty-videos?playId=cb0b964b-b11c-3b0f-8cd9-24463356e2a1,30
11,"Cowser, Colton",BAL,Home Run,7/28/2025,TOR,89.5,106,30,391,776966,d6f30b9c-6c83-32a7-af77-926d30abf3b5,https://baseballsavant.mlb.com/sporty-videos?playId=d6f30b9c-6c83-32a7-af77-926d30abf3b5,6
12,"Yelich, Christian",MIL,Home Run,7/28/2025,CHC,71.7,105.1,26,386,776965,91c627bc-363b-3720-9946-880023945b72,https://baseballsavant.mlb.com/sporty-videos?playId=91c627bc-363b-3720-9946-880023945b72,11
13,"Ward, Taylor",LAA,Home Run,7/28/2025,TEX,96.1,105.1,26,408,776958,95ba0154-424a-3460-b230-e466d4355615,https://baseballsavant.mlb.com/sporty-videos?playId=95ba0154-424a-3460-b230-e466d4355615,28
14,"Mullins, Cedric",BAL,Home Run,7/28/2025,TOR,91.9,104.9,26,408,776966,ef36d9be-61fd-39f9-b282-87d9f0427d6b,https://baseballsavant.mlb.com/sporty-videos?playId=ef36d9be-61fd-39f9-b282-87d9f0427d6b,30
15,"Vientos, Mark",NYM,Home Run,7/28/2025,SD,97,104.7,33,385,776959,b3b03d75-3982-3c47-b9af-5b537a2f0980,https://baseballsavant.mlb.com/sporty-videos?playId=b3b03d75-3982-3c47-b9af-5b537a2f0980,30
16,"Grichuk, Randal",KC,Home Run,7/28/2025,ATL,85.4,104.4,27,423,776971,d277e511-2d07-3aa0-91b4-35495585d909,https://baseballsavant.mlb.com/sporty-videos?playId=d277e511-2d07-3aa0-91b4-35495585d909,30
17,"Montgomery, Colson",CWS,Home Run,7/28/2025,PHI,84.2,104,29,395,776972,4a5a4581-1bff-378d-82c8-c6939465c2db,https://baseballsavant.mlb.com/sporty-videos?playId=4a5a4581-1bff-378d-82c8-c6939465c2db,30
18,"Guerrero Jr., Vladimir",TOR,Home Run,7/28/2025,BAL,93,103.9,24,398,776966,a8f4741b-511e-380b-aa8f-7a7e8e17335c,https://baseballsavant.mlb.com/sporty-videos?playId=a8f4741b-511e-380b-aa8f-7a7e8e17335c,8
19,"Adams, Riley",WSH,Home Run,7/28/2025,HOU,92.8,103.7,38,348,776969,78ed7060-6314-3505-9c3f-21d1846c6ec0,https://baseballsavant.mlb.com/sporty-videos?playId=78ed7060-6314-3505-9c3f-21d1846c6ec0,7
20,"McCutchen, Andrew",PIT,Home Run,7/28/2025,SF,87.4,103.6,27,383,776964,2222bc6a-c602-3aba-80db-3b3d51a5e408,https://baseballsavant.mlb.com/sporty-videos?playId=2222bc6a-c602-3aba-80db-3b3d51a5e408,30
21,"Naylor, Josh",SEA,Home Run,7/28/2025,ATH,80.3,103.4,27,405,776957,db7cc46d-8532-351c-9067-2bf6a88b66d0,https://baseballsavant.mlb.com/sporty-videos?playId=db7cc46d-8532-351c-9067-2bf6a88b66d0,30
22,"Thomas, Alek",AZ,Home Run,7/28/2025,DET,89.6,103.2,22,371,776973,546be8d3-03f7-3270-b2ed-d998db0dfa9e,https://baseballsavant.mlb.com/sporty-videos?playId=546be8d3-03f7-3270-b2ed-d998db0dfa9e,14
23,"Bregman, Alex",BOS,Home Run,7/28/2025,MIN,94.4,103,26,418,776961,ffa669fd-549c-3d51-93f6-158c54da7330,https://baseballsavant.mlb.com/sporty-videos?playId=ffa669fd-549c-3d51-93f6-158c54da7330,29
24,"Riley, Austin",ATL,Home Run,7/28/2025,KC,92.8,102.1,32,422,776971,04a08020-4002-382e-89cf-2af19e960b93,https://baseballsavant.mlb.com/sporty-videos?playId=04a08020-4002-382e-89cf-2af19e960b93,30
25,"Newman, Kevin",LAA,Home Run,7/28/2025,TEX,90.2,102,30,409,776958,877d9fbd-4fbb-33d0-a3ee-bf1439593f4e,https://baseballsavant.mlb.com/sporty-videos?playId=877d9fbd-4fbb-33d0-a3ee-bf1439593f4e,28
26,"IbÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â±ez, Andy",DET,Home Run,7/28/2025,AZ,91.8,101.8,23,391,776973,5c478c92-7b6b-3597-b364-045ef2494756,https://baseballsavant.mlb.com/sporty-videos?playId=5c478c92-7b6b-3597-b364-045ef2494756,30
27,"Gonzales, Nick",PIT,Home Run,7/28/2025,SF,82.8,101.2,25,390,776964,c454b19e-92e5-3e48-83e7-566af8127f87,https://baseballsavant.mlb.com/sporty-videos?playId=c454b19e-92e5-3e48-83e7-566af8127f87,30
28,"Ozuna, Marcell",ATL,Home Run,7/28/2025,KC,72.5,100.4,35,406,776971,0e82300a-a02a-36f8-a6d4-e4741ff8f57b,https://baseballsavant.mlb.com/sporty-videos?playId=0e82300a-a02a-36f8-a6d4-e4741ff8f57b,30
29,"Lukes, Nathan",TOR,Home Run,7/28/2025,BAL,78.6,100.2,29,398,776966,ce4e78bf-e64c-3ffc-bd1e-83e560d30de7,https://baseballsavant.mlb.com/sporty-videos?playId=ce4e78bf-e64c-3ffc-bd1e-83e560d30de7,30
30,"Bernabel, Warming",COL,Home Run,7/28/2025,CLE,83,99.7,28,386,776968,7308b4a9-7764-377f-84ad-3a139b27c829,https://baseballsavant.mlb.com/sporty-videos?playId=7308b4a9-7764-377f-84ad-3a139b27c829,30
31,"Robert Jr., Luis",CWS,Home Run,7/28/2025,PHI,85.7,99.7,39,351,776972,baa5dd6d-cbea-3ea0-bbe5-58dfa3538017,https://baseballsavant.mlb.com/sporty-videos?playId=baa5dd6d-cbea-3ea0-bbe5-58dfa3538017,22
32,"Frelick, Sal",MIL,Home Run,7/28/2025,CHC,94,99.5,27,384,776965,aac18f18-9c6a-3e99-9302-3d30d1ccc643,https://baseballsavant.mlb.com/sporty-videos?playId=aac18f18-9c6a-3e99-9302-3d30d1ccc643,30
33,"Dingler, Dillon",DET,Home Run,7/28/2025,AZ,81.6,99.4,28,379,776973,b1820029-0bb9-35ae-b390-4355530d2011,https://baseballsavant.mlb.com/sporty-videos?playId=b1820029-0bb9-35ae-b390-4355530d2011,30
34,"Keirsey Jr., DaShawn",MIN,Home Run,7/28/2025,BOS,87.5,99,30,376,776961,b5b7623f-ac03-3624-a65a-8db7307ee4f0,https://baseballsavant.mlb.com/sporty-videos?playId=b5b7623f-ac03-3624-a65a-8db7307ee4f0,21
35,"Arraez, Luis",SD,Home Run,7/28/2025,NYM,94.7,99,35,370,776959,890349ea-ec8a-3053-a58b-453d1b270285,https://baseballsavant.mlb.com/sporty-videos?playId=890349ea-ec8a-3053-a58b-453d1b270285,27
36,"Rengifo, Luis",LAA,Home Run,7/28/2025,TEX,85.2,98.2,30,377,776958,c05f060f-38c3-33e9-8c47-07ed57a36b69,https://baseballsavant.mlb.com/sporty-videos?playId=c05f060f-38c3-33e9-8c47-07ed57a36b69,29
1,"Schwarber, Kyle",PHI,Home Run,7/29/2025,CWS,83.5,114.9,29,441,776952,bc6052c1-354a-3624-a445-ec7f91df3d13,https://baseballsavant.mlb.com/sporty-videos?playId=bc6052c1-354a-3624-a445-ec7f91df3d13,30
2,"Rooker, Brent",ATH,Home Run,7/29/2025,SEA,80.9,113.3,24,410,776944,ca50d8fe-e382-33eb-866d-44506dcad985,https://baseballsavant.mlb.com/sporty-videos?playId=ca50d8fe-e382-33eb-866d-44506dcad985,30
3,"Volpe, Anthony",NYY,Home Run,7/29/2025,TB,92.8,109.8,27,442,776949,22a3c713-6917-3820-9250-5ee8227fe999,https://baseballsavant.mlb.com/sporty-videos?playId=22a3c713-6917-3820-9250-5ee8227fe999,30
4,"Duran, Jarren",BOS,Home Run,7/29/2025,MIN,93.9,108.9,26,446,776954,dd4b2ed4-3b79-3962-b954-f6dc15359c6c,https://baseballsavant.mlb.com/sporty-videos?playId=dd4b2ed4-3b79-3962-b954-f6dc15359c6c,30
5,"Riley, Austin",ATL,Home Run,7/29/2025,KC,77.5,107.9,31,434,776955,e2d81d62-12e1-35e1-a636-4fe33e9f09a1,https://baseballsavant.mlb.com/sporty-videos?playId=e2d81d62-12e1-35e1-a636-4fe33e9f09a1,30
6,"Machado, Manny",SD,Home Run,7/29/2025,NYM,82.2,107.6,23,404,776947,982964aa-ef02-3ddb-8c7a-16efe1ba5932,https://baseballsavant.mlb.com/sporty-videos?playId=982964aa-ef02-3ddb-8c7a-16efe1ba5932,30
7,"Higashioka, Kyle",TEX,Home Run,7/29/2025,LAA,95.6,107.3,22,411,776945,b828d42b-de18-390c-9770-e4702f321d89,https://baseballsavant.mlb.com/sporty-videos?playId=b828d42b-de18-390c-9770-e4702f321d89,29
8,"Toglia, Michael",COL,Home Run,7/29/2025,CLE,91.5,107.2,28,399,776951,65845312-eb0f-37b7-b1b1-b9f777486479,https://baseballsavant.mlb.com/sporty-videos?playId=65845312-eb0f-37b7-b1b1-b9f777486479,30
9,"Manzardo, Kyle",CLE,Home Run,7/29/2025,COL,82.4,106.8,24,394,776951,a912edca-6142-37fd-94b7-920229cd615b,https://baseballsavant.mlb.com/sporty-videos?playId=a912edca-6142-37fd-94b7-920229cd615b,5
10,"Diaz, Yainer",HOU,Home Run,7/29/2025,WSH,90.7,106.3,30,393,776950,649b5a81-00f6-3337-8f93-578add660409,https://baseballsavant.mlb.com/sporty-videos?playId=649b5a81-00f6-3337-8f93-578add660409,28
11,"Barger, Addison",TOR,Home Run,7/29/2025,BAL,86.8,106.3,26,428,778372|776962,a1834a1c-a4da-30c5-885c-5a23b8dce1bc,https://baseballsavant.mlb.com/sporty-videos?playId=a1834a1c-a4da-30c5-885c-5a23b8dce1bc,29
12,"Henderson, Gunnar",BAL,Home Run,7/29/2025,TOR,95.8,105.8,22,417,778372|776962,a95229a6-2208-3ec1-b521-d23389b223f8,https://baseballsavant.mlb.com/sporty-videos?playId=a95229a6-2208-3ec1-b521-d23389b223f8,22
13,"Vaughn, Andrew",MIL,Home Run,7/29/2025,CHC,82,105.6,33,409,776956,43d778bc-b237-3f0f-9b7b-8f4b4486de13,https://baseballsavant.mlb.com/sporty-videos?playId=43d778bc-b237-3f0f-9b7b-8f4b4486de13,28
14,"Ozuna, Marcell",ATL,Home Run,7/29/2025,KC,77.5,105.4,26,399,776955,67479b21-7e00-3374-b0e8-ea9b7c13c80f,https://baseballsavant.mlb.com/sporty-videos?playId=67479b21-7e00-3374-b0e8-ea9b7c13c80f,30
15,"Greene, Riley",DET,Home Run,7/29/2025,AZ,85.5,105.3,26,420,776953,27d06f68-0bc3-3bbd-8bc8-f7ca75b299cc,https://baseballsavant.mlb.com/sporty-videos?playId=27d06f68-0bc3-3bbd-8bc8-f7ca75b299cc,30
16,"Torres, Gleyber",DET,Home Run,7/29/2025,AZ,91.7,105.2,22,386,776953,0e45fb3a-72ce-3746-98b6-a43ad5aabf11,https://baseballsavant.mlb.com/sporty-videos?playId=0e45fb3a-72ce-3746-98b6-a43ad5aabf11,22
17,"Marsh, Brandon",PHI,Home Run,7/29/2025,CWS,85.5,104.9,25,396,776952,6cd3bacd-b3d2-3666-bf45-bdd0a38b1c90,https://baseballsavant.mlb.com/sporty-videos?playId=6cd3bacd-b3d2-3666-bf45-bdd0a38b1c90,22
18,"Lee, Brooks",MIN,Home Run,7/29/2025,BOS,93.7,104.7,30,415,776954,f793b649-0246-33ac-9724-db4fae1c6298,https://baseballsavant.mlb.com/sporty-videos?playId=f793b649-0246-33ac-9724-db4fae1c6298,28
19,"Farmer, Kyle",COL,Home Run,7/29/2025,CLE,81.3,104.3,31,421,776951,996ef123-bbed-3310-85ca-d291b639c2c8,https://baseballsavant.mlb.com/sporty-videos?playId=996ef123-bbed-3310-85ca-d291b639c2c8,29
20,"UrÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­as, RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â³n",BAL,Home Run,7/29/2025,TOR,93.7,104.3,23,402,778372|776962,7b2a9ebe-9001-3403-9da7-10819e39d6ff,https://baseballsavant.mlb.com/sporty-videos?playId=7b2a9ebe-9001-3403-9da7-10819e39d6ff,5
21,"Sosa, Lenyn",CWS,Home Run,7/29/2025,PHI,83.7,104.3,21,356,776952,07efa131-b04f-3f71-a931-af3b90b7ba27,https://baseballsavant.mlb.com/sporty-videos?playId=07efa131-b04f-3f71-a931-af3b90b7ba27,6
22,"Story, Trevor",BOS,Home Run,7/29/2025,MIN,80.9,104.2,38,404,776954,0758a89e-f5f4-3a13-80da-84f808a43b94,https://baseballsavant.mlb.com/sporty-videos?playId=0758a89e-f5f4-3a13-80da-84f808a43b94,28
23,"O'Neill, Tyler",BAL,Home Run,7/29/2025,TOR,84.9,104.1,34,401,778372|776962,24b0e8ea-1952-32d2-9238-237775d2769e,https://baseballsavant.mlb.com/sporty-videos?playId=24b0e8ea-1952-32d2-9238-237775d2769e,24
24,"Pasquantino, Vinnie",KC,Home Run,7/29/2025,ATL,91.7,103.7,30,412,776955,ad07de35-10ef-3fa9-bf25-d1d18fed7137,https://baseballsavant.mlb.com/sporty-videos?playId=ad07de35-10ef-3fa9-bf25-d1d18fed7137,30
25,"McKinstry, Zach",DET,Home Run,7/29/2025,AZ,87.3,103.7,22,384,776953,644d30cc-9f7b-38ed-a7fc-a2a8c950374e,https://baseballsavant.mlb.com/sporty-videos?playId=644d30cc-9f7b-38ed-a7fc-a2a8c950374e,24
26,"Fraley, Jake",CIN,Home Run,7/29/2025,LAD,86.1,103.5,31,405,776963,3f96d1b8-cc51-30b9-aafd-e600de362bc4,https://baseballsavant.mlb.com/sporty-videos?playId=3f96d1b8-cc51-30b9-aafd-e600de362bc4,30
27,"Peguero, Liover",PIT,Home Run,7/29/2025,SF,94.9,103.2,28,392,776943,f6195493-05a8-37af-9de9-fc7c87ce6945,https://baseballsavant.mlb.com/sporty-videos?playId=f6195493-05a8-37af-9de9-fc7c87ce6945,30
28,"Pauley, Graham",MIA,Home Run,7/29/2025,STL,79.9,103,25,384,776946,36ae18ae-6ad8-3396-b7a4-a45d4562a2ef,https://baseballsavant.mlb.com/sporty-videos?playId=36ae18ae-6ad8-3396-b7a4-a45d4562a2ef,29
29,"UrÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­as, RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â³n",BAL,Home Run,7/29/2025,TOR,95.2,102.7,30,407,778372|776962,896c8bd1-c3ee-312e-8ad4-4b001e1ff28d,https://baseballsavant.mlb.com/sporty-videos?playId=896c8bd1-c3ee-312e-8ad4-4b001e1ff28d,30
30,"Bellinger, Cody",NYY,Home Run,7/29/2025,TB,93.2,102.5,23,383,776949,b371f79c-9f61-3deb-80cd-36f7b7b25147,https://baseballsavant.mlb.com/sporty-videos?playId=b371f79c-9f61-3deb-80cd-36f7b7b25147,27
31,"Adames, Willy",SF,Home Run,7/29/2025,PIT,91.7,101.5,28,397,776943,c37e2504-f69e-3521-91e8-bf40ff4b4a2e,https://baseballsavant.mlb.com/sporty-videos?playId=c37e2504-f69e-3521-91e8-bf40ff4b4a2e,22
32,"Aranda, Jonathan",TB,Home Run,7/29/2025,NYY,81.2,101.4,34,403,776949,c627799c-1fa2-306c-9c46-0f204fdd2ddc,https://baseballsavant.mlb.com/sporty-videos?playId=c627799c-1fa2-306c-9c46-0f204fdd2ddc,29
33,"Beck, Jordan",COL,Home Run,7/29/2025,CLE,75.2,101.2,26,389,776951,ff2c0c59-4bb0-35ca-a277-6239bd0c3a6f,https://baseballsavant.mlb.com/sporty-videos?playId=ff2c0c59-4bb0-35ca-a277-6239bd0c3a6f,23
34,"Langeliers, Shea",ATH,Home Run,7/29/2025,SEA,81.9,100.3,23,392,776944,62b095ad-b59b-3685-a26f-632c8c8e8323,https://baseballsavant.mlb.com/sporty-videos?playId=62b095ad-b59b-3685-a26f-632c8c8e8323,21
35,"Hoerner, Nico",CHC,Home Run,7/29/2025,MIL,86,99.6,27,379,776956,8f308ec9-d6e8-3752-b5a9-04c170b163a4,https://baseballsavant.mlb.com/sporty-videos?playId=8f308ec9-d6e8-3752-b5a9-04c170b163a4,30
36,"Loperfido, Joey",TOR,Home Run,7/29/2025,BAL,96.1,98.1,38,377,778372|776962,f30b2af3-497e-3065-b978-81fd11e2c01a,https://baseballsavant.mlb.com/sporty-videos?playId=f30b2af3-497e-3065-b978-81fd11e2c01a,27
37,"Marte, Noelvi",CIN,Home Run,7/29/2025,LAD,87.4,97.2,26,350,776963,e6fa10e9-707d-339a-9cbc-dccd0f05fc7c,https://baseballsavant.mlb.com/sporty-videos?playId=e6fa10e9-707d-339a-9cbc-dccd0f05fc7c,13
38,"GarcÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­a Jr., Luis",WSH,Home Run,7/29/2025,HOU,81.4,97.1,29,370,776950,ecfc927e-1db0-3466-813f-0b7fdd48144f,https://baseballsavant.mlb.com/sporty-videos?playId=ecfc927e-1db0-3466-813f-0b7fdd48144f,24
39,"Higashioka, Kyle",TEX,Home Run,7/29/2025,LAA,86.9,96,28,383,776945,30587413-a246-32cf-91ce-f7c91fa35abe,https://baseballsavant.mlb.com/sporty-videos?playId=30587413-a246-32cf-91ce-f7c91fa35abe,29
40,"Lee, Brooks",MIN,Home Run,7/29/2025,BOS,97.1,95.7,27,360,776954,9fb5598e-d00c-3dfc-bc33-cf773bfc0cfb,https://baseballsavant.mlb.com/sporty-videos?playId=9fb5598e-d00c-3dfc-bc33-cf773bfc0cfb,19
41,"Manzardo, Kyle",CLE,Home Run,7/29/2025,COL,88.2,95.4,28,385,776951,779fb6a0-5954-3bc2-9ce1-c908085efa8e,https://baseballsavant.mlb.com/sporty-videos?playId=779fb6a0-5954-3bc2-9ce1-c908085efa8e,4
42,"Edman, Tommy",LAD,Home Run,7/29/2025,CIN,95.1,94.1,36,342,776963,9fef2ed0-01c9-3408-9219-8c9283a00e37,https://baseballsavant.mlb.com/sporty-videos?playId=9fef2ed0-01c9-3408-9219-8c9283a00e37,21
1,"Hummel, Cooper",HOU,Home Run,7/30/2025,WSH,94.1,111.8,24,384,776937,8c570230-d676-35d5-a05f-6a623dfedf4b,https://baseballsavant.mlb.com/sporty-videos?playId=8c570230-d676-35d5-a05f-6a623dfedf4b,30
2,"Story, Trevor",BOS,Home Run,7/30/2025,MIN,94.7,110.8,17,369,776935,d2a4f2e4-8361-31bf-870a-b13bc47c3236,https://baseballsavant.mlb.com/sporty-videos?playId=d2a4f2e4-8361-31bf-870a-b13bc47c3236,12
3,"Andujar, Miguel",ATH,Home Run,7/30/2025,SEA,95.4,110.2,21,396,776930,f232aba0-88b5-3d64-b8d7-61917606db9b,https://baseballsavant.mlb.com/sporty-videos?playId=f232aba0-88b5-3d64-b8d7-61917606db9b,30
4,"Busch, Michael",CHC,Home Run,7/30/2025,MIL,94.2,109.4,23,388,776929,3c3dba53-d2c9-3fee-98ee-c9f8e9740cd7,https://baseballsavant.mlb.com/sporty-videos?playId=3c3dba53-d2c9-3fee-98ee-c9f8e9740cd7,29
5,"Sheets, Gavin",SD,Home Run,7/30/2025,NYM,83.6,108.6,24,427,776931,8b23b8b2-43fa-3037-bc76-fe0a403afedc,https://baseballsavant.mlb.com/sporty-videos?playId=8b23b8b2-43fa-3037-bc76-fe0a403afedc,30
6,"Carpenter, Kerry",DET,Home Run,7/30/2025,AZ,96.5,108.1,26,406,776940,78f25958-7e33-3608-ad78-2b68f5e3d2c3,https://baseballsavant.mlb.com/sporty-videos?playId=78f25958-7e33-3608-ad78-2b68f5e3d2c3,30
7,"Montgomery, Colson",CWS,Home Run,7/30/2025,PHI,86.4,107.9,20,379,776939,fbf560b4-f5c7-38a5-81bb-a58fc722e53d,https://baseballsavant.mlb.com/sporty-videos?playId=fbf560b4-f5c7-38a5-81bb-a58fc722e53d,8
8,"Teel, Kyle",CWS,Home Run,7/30/2025,PHI,85.9,107.8,26,366,776939,8b51b657-016c-34d1-87ad-199d06f67ed5,https://baseballsavant.mlb.com/sporty-videos?playId=8b51b657-016c-34d1-87ad-199d06f67ed5,21
9,"Happ, Ian",CHC,Home Run,7/30/2025,MIL,92.8,107.7,23,401,776929,d1c8f0dc-bbc2-3106-b04e-2247817af16e,https://baseballsavant.mlb.com/sporty-videos?playId=d1c8f0dc-bbc2-3106-b04e-2247817af16e,30
10,"Duran, Jarren",BOS,Home Run,7/30/2025,MIN,87.4,107.5,29,416,776935,34636a8d-8673-3b91-bdf2-ba590ed603f1,https://baseballsavant.mlb.com/sporty-videos?playId=34636a8d-8673-3b91-bdf2-ba590ed603f1,30
11,"Lowe, Josh",TB,Home Run,7/30/2025,NYY,81.5,107,38,391,776938,1ba8c857-a09f-3bee-99a7-490b498b9f98,https://baseballsavant.mlb.com/sporty-videos?playId=1ba8c857-a09f-3bee-99a7-490b498b9f98,30
12,"SÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nchez, JesÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Âºs",MIA,Home Run,7/30/2025,STL,83,106.8,26,439,776934,a99eb367-9dfa-3713-9b2c-57776a2dd118,https://baseballsavant.mlb.com/sporty-videos?playId=a99eb367-9dfa-3713-9b2c-57776a2dd118,30
13,"Hernaiz, Darell",ATH,Home Run,7/30/2025,SEA,88,106.8,22,410,776930,767f7ba9-66d4-3858-bebf-84e801ff1a3f,https://baseballsavant.mlb.com/sporty-videos?playId=767f7ba9-66d4-3858-bebf-84e801ff1a3f,30
14,"O'Hearn, Ryan",BAL,Home Run,7/30/2025,TOR,93.3,106.7,27,388,776948,3ce5be1c-1808-3104-a3ed-ad8b93bf6a11,https://baseballsavant.mlb.com/sporty-videos?playId=3ce5be1c-1808-3104-a3ed-ad8b93bf6a11,30
15,"GarcÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­a, Adolis",TEX,Home Run,7/30/2025,LAA,74.8,105.2,24,375,776932,fd7b3e6d-e74d-3851-9c75-0a7d53353ef8,https://baseballsavant.mlb.com/sporty-videos?playId=fd7b3e6d-e74d-3851-9c75-0a7d53353ef8,29
16,"Contreras, William",MIL,Home Run,7/30/2025,CHC,82.7,105.1,24,371,776929,ed8281bb-4a42-3209-8c0a-1fd071bdaa89,https://baseballsavant.mlb.com/sporty-videos?playId=ed8281bb-4a42-3209-8c0a-1fd071bdaa89,27
17,"RodrÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­guez, Julio",SEA,Home Run,7/30/2025,ATH,78.7,104.8,31,413,776930,87dc3654-f1b7-32fb-880c-9caea8a37211,https://baseballsavant.mlb.com/sporty-videos?playId=87dc3654-f1b7-32fb-880c-9caea8a37211,30
